Date,Open,High,Low,Close,Adj Close,Volume
"Aug 13, 2019",92.06,96.22,92.06,95.45,95.45,"1,167,200"
"Aug 12, 2019",93.05,94.18,91.11,92.16,92.16,"779,300"
"Aug 9, 2019",94.79,95.49,93.31,94.2,94.2,"800,500"
"Aug 8, 2019",93.57,95.84,93.02,95.77,95.77,"925,600"
"Aug 7, 2019",89.02,93.16,88.02,92.45,92.45,"996,100"
"Aug 6, 2019",91.5,92.29,88.1,90.43,90.43,"1,028,700"
"Aug 5, 2019",90.7,91.19,87.29,89.69,89.69,"1,774,400"
"Aug 2, 2019",94.92,96,92.57,93.66,93.66,"1,117,100"
"Aug 1, 2019",95.75,98.66,93.8,95.1,95.1,"1,530,400"
"Jul 31, 2019",96.43,97.5,93.5,95.51,95.51,"1,514,700"
"Jul 30, 2019",95.19,99.35,94.03,95.49,95.49,"1,635,500"
"Jul 29, 2019",102.6,103,92.1,96.47,96.47,"4,230,300"
"Jul 26, 2019",97.95,104.49,97.83,102.2,102.2,"3,040,700"
"Jul 25, 2019",95.84,99.6,95.75,97.11,97.11,"1,870,300"
"Jul 24, 2019",97.12,97.88,94.68,95.94,95.94,"1,283,700"
"Jul 23, 2019",97.5,98.15,93.52,97.39,97.39,"2,241,700"
"Jul 22, 2019",94.19,97.46,93.5,96.67,96.67,"1,483,000"
"Jul 19, 2019",97.15,97.79,92.88,93.38,93.38,"1,747,700"
"Jul 18, 2019",99.24,99.5,95.02,95.19,95.19,"1,948,800"
"Jul 17, 2019",97.62,101.99,97.54,99.73,99.73,"2,314,100"
"Jul 16, 2019",100.14,100.5,96.5,97.1,97.1,"2,120,100"
"Jul 15, 2019",94,100.65,93.78,99.8,99.8,"3,835,600"
"Jul 12, 2019",93.01,94.93,91.37,93.3,93.3,"2,689,700"
"Jul 11, 2019",92.9,93.2,90.45,91.4,91.4,"1,784,600"
"Jul 10, 2019",91.76,93.45,91.55,92.72,92.72,"2,059,300"
"Jul 9, 2019",90.27,91.27,89.1,90.93,90.93,"1,557,400"
"Jul 8, 2019",91.44,92.79,89.89,90.76,90.76,"1,793,300"
"Jul 5, 2019",90.14,91.97,88,91.88,91.88,"2,582,700"
"Jul 3, 2019",85.45,90.6,84.51,90.45,90.45,"2,706,100"
"Jul 2, 2019",86.27,86.85,84,85.13,85.13,"1,866,000"
"Jul 1, 2019",85.13,87.79,83.1,86.86,86.86,"5,306,600"
"Jun 28, 2019",91.76,92.2,87.25,88.79,88.79,"3,228,300"
"Jun 27, 2019",89.7,92.33,87.8,90.27,90.27,"3,019,500"
"Jun 26, 2019",87.92,89.08,84.61,86.33,86.33,"2,680,000"
"Jun 25, 2019",89.43,91.5,84.63,85.03,85.03,"3,744,500"
"Jun 24, 2019",100.85,101.5,88.88,89.41,89.41,"6,011,200"
"Jun 21, 2019",101.42,101.53,97.82,100.47,100.47,"2,972,500"
"Jun 20, 2019",105.01,107.34,101.62,102.3,102.3,"2,460,700"
"Jun 19, 2019",100.49,104.44,98.63,102.39,102.39,"2,592,700"
"Jun 18, 2019",100.39,102,97.51,99.64,99.64,"2,272,400"
"Jun 17, 2019",101,102.45,97,98.11,98.11,"2,128,500"
"Jun 14, 2019",100.47,104.57,99.25,100.29,100.29,"1,889,300"
"Jun 13, 2019",105.1,105.17,98.55,100.95,100.95,"3,189,100"
"Jun 12, 2019",94.6,104.18,94,102.77,102.77,"3,156,900"
"Jun 11, 2019",101,101.2,91.57,94.87,94.87,"4,372,400"
"Jun 10, 2019",98.51,105.99,96,102,102,"4,852,800"
"Jun 7, 2019",93.66,98.89,92.5,94.05,94.05,"9,487,800"
"Jun 6, 2019",77.4,79.75,77.03,79.43,79.43,"3,024,000"
"Jun 5, 2019",80.14,80.6,76.24,78.04,78.04,"1,295,800"
"Jun 4, 2019",78.2,78.88,76.62,78.74,78.74,"1,134,900"
"Jun 3, 2019",80,81.94,75.65,75.9,75.9,"1,570,500"
"May 31, 2019",78.77,83.17,77.78,79.73,79.73,"1,594,300"
"May 30, 2019",76.68,80.97,76.6,80.42,80.42,"1,996,000"
"May 29, 2019",77,77.93,73.58,75.77,75.77,"1,512,100"
"May 28, 2019",76.8,79.39,76.8,77.77,77.77,"1,641,300"
"May 24, 2019",80.48,81.25,74.2,76.25,76.25,"2,946,800"
"May 23, 2019",81.25,81.5,77.26,78.76,78.76,"2,856,000"
"May 22, 2019",84.63,85.7,82,82.43,82.43,"1,596,400"
"May 21, 2019",86.63,89.7,84.5,85.44,85.44,"2,576,000"
"May 20, 2019",90.1,91.46,83.27,84.67,84.67,"3,666,800"
"May 17, 2019",82.25,90.28,81.88,89.98,89.98,"3,442,500"
"May 16, 2019",80.12,87.55,79.25,83.4,83.4,"4,580,700"
"May 15, 2019",73.4,80,72.21,79.76,79.76,"2,426,500"
"May 14, 2019",74.12,76.89,73.11,73.14,73.14,"1,950,400"
"May 13, 2019",77.39,77.39,70.6,72.54,72.54,"2,873,200"
"May 10, 2019",75.79,79.74,74.77,79.63,79.63,"1,555,100"
"May 9, 2019",76.85,76.99,74,75.21,75.21,"1,348,200"
"May 8, 2019",74.61,78.5,74.03,77.68,77.68,"2,265,500"
"May 7, 2019",77.85,78.05,73.25,73.33,73.33,"1,975,200"
"May 6, 2019",75.01,80.79,74.5,78.24,78.24,"2,051,800"
"May 3, 2019",75,80.25,75,79.18,79.18,"2,590,300"
"May 2, 2019",72.75,75.89,69.69,75.5,75.5,"2,525,300"
"May 1, 2019",72.72,76.95,70.82,72.76,72.76,"3,301,900"
"Apr 30, 2019",68.4,72.52,66.67,72.47,72.47,"4,113,100"
"Apr 29, 2019",66.53,68.5,64.75,68.17,68.17,"1,822,300"
"Apr 26, 2019",66.12,66.99,63.6,66.22,66.22,"1,527,400"
"Apr 25, 2019",64.74,66.85,62.6,65,65,"3,863,300"
"Apr 24, 2019",71.4,71.5,63.16,63.2,63.2,"4,973,500"
"Apr 23, 2019",66.87,74.17,65.55,69,69,"6,786,500"
"Apr 22, 2019",61,68.9,59.94,65.7,65.7,"9,949,700"
"Apr 18, 2019",65,66,60.32,62,62,"25,764,700"
